"ascii_id_company","name_internat","name_native","postcode","city","city_native","country","country_iso_code","website_address","operating_revenue_turnover","number_of_employees"
"93mjCWMMUN+oYD+lYt4NMw==","Yixing guixin magnetoelectric hi-tech co., ltd.","宜兴市贵鑫磁电高科技有限公司","214223","Wuxi","无锡市","China","CN","gx-hitech.com",12299914,NA
"94SL1kkPVQuB6whfSnGI0Q==","Shenzhen clip electronics co., ltd.","深圳格力浦电子有限公司","518000","Shenzhen","深圳市","China","CN","www.szclip.com",36097425,480
"94WeV1KCWk+Kq7sVtohdHw==","Baldwin Technology CO INC","Baldwin Technology CO INC","63105","Shelton","Shelton","United States of America","US","www.baldwintech.com",259301000,NA
"96/huYNOWa2XHw4MbTraFA==","Katek Hungary Korlatolt Felelossegu Tarsasag","Katek Hungary Korlátolt Felelősségű Társaság","9027","Gyor","Győr","Hungary","HU","www.robust-electronics.com",52333356,306
"97LZcqGaXQqbLzkzxlz/Qg==","Taimide Technology Incorporation","達邁科技股份有限公司","305","Xinpu Township","新竹縣新埔鎮","Taiwan, China","TW","www.taimide.com.tw",87317042,426
"97MvY96TVWCswZQ71iz9dQ==","Boffotto limited","珠海宝丰堂电子科技有限公司","000000","Zhuhai","珠海市","China","CN","boffotto.com.hk",19314755,114
"97W2V6DrXkKrPXwXfqqmVQ==","SPT Microtechnologies Usa, Inc.","SPT Microtechnologies Usa, Inc.","95138-1000","San Jose","San Jose","United States of America","US","www.sptmicro.com",36100000,90
"99tmRqa5WXGmRHVDhTpYtQ==","Hanpad Investment Joint Stock Company","Công TY CỔ Phần ĐẦU TƯ Hanpad","","Ha Noi","Hà Nội","Vietnam","VN","hanpad.com.vn",20902548,8
"9B1iWNbwW5isxjC5hQn1Gw==","Flextronics electronics technology (suzhou) co., ltd.","伟创力电子技术(苏州)有限公司","215021","Suzhou","Suzhou","China","CN","www.flex.com",1424122737,4000
"9BPilrmqVWqyxhfY7+qelA==","EU-SOLAR Plc.","EU-SOLAR Kereskedelmi és Szolgáltató Nyilvánosan Működő Részvénytársaság","7630","Pecs","Pécs","Hungary","HU","www.eu-solar.hu",30997781,70
"9BgxHPw0WIi+NAFmeoy5HA==","Jenoptik Advanced Systems, LLC","Jenoptik Advanced Systems, LLC","79906-5243","El Paso","El Paso","United States of America","US","www.jenoptik.com",250000,1
"9Cpol8q/XS+xo+cribx2PQ==","Panasonic industrial devices discrete semiconductor (suzhou) co., ltd.","松下半导体元器件(苏州)有限公司","215000","Suzhou","苏州市","China","CN","www.semicon.panasonic.co.jp",105178148,NA
"9CvBWKKYXzOujPIVptaIQw==","Connect Distribution Services","Connect Distribution Services","B9 4UA","Birmingham","Birmingham","United Kingdom","GB","www.connect-distribution.co.uk",34993832,300
"9E1Vg7ONXNGWIcltmIkcaQ==","Guerrilla RF, Inc.","Guerrilla RF, Inc.","27409","Greensboro","Greensboro","United States of America","US","www.guerrilla-rf.com",11600900,NA
"9F82/BbvWQmlchhzGqQwOw==","Plures Technologies, INC","Plures Technologies, INC","14424","Canandaigua","Canandaigua","United States of America","US","www.plurestechnologies.com",11253000,NA
"9FXe6PQ0WAil/+FwAIUr/Q==","ABC Service & Produktion Integrativer Betrieb GmbH","ABC Service & Produktion Integrativer Betrieb GmbH","9020","Klagenfurt","Klagenfurt","Austria","AT","www.abc-auftragsfertigung.com",18506936,235
"9GxHHQOjVHqEl0K5/9a0dQ==","Shenzhen able electronics co., ltd.","深圳安博电子有限公司","518116","Shenzhen","深圳市","China","CN","www.ablesz.com",22974179,500
"9JUSUMsSXyaB4u3sXFcV0A==","Samsung Electro Mechanics Philippines Corp","Samsung Electro Mechanics Philippines Corp","4027","Calamba","Calamba","Philippines","PH","www.samsungsem.com",1212977649,NA
"9Kmf59RtWmawp8AxH03fZw==","Tenx Technology, Inc.","十速科技股份有限公司","220","New Taipei City","新北市板橋區","Taiwan, China","TW","www.tenx.com.tw",21593126,NA
"9MwjnQwMWVilablHkoG+yw==","Emuke Denshi KK","エムケー電子株式会社","388-8014","Nagano-Shi","Nagano-Shi","Japan","JP","www.mk-ele.co.jp",12567617,NA
"9Nsli2BzXUqtTiCJ0rps+w==","VIA Chip Technologies, Inc.","VIA Chip Technologies, Inc.","94539-8202","Fremont","Fremont","United States of America","US","www.via.com.tw",11300000,7
"9OSsbmU3U7mWkZtBnUBMCw==","MP Mask Tech Center","MP Mask Tech Center","83716-9632","Boise","Boise","United States of America","US","www.buymicron.com",570000,4
"9PfgPnTCXS2jVnpgjQ0pCw==","Mirion Technologies (Canberra Olen)","Mirion Technologies (Canberra Olen)","2250","Olen","Olen","Belgium","BE","www.canberra.com",25706199,45
"9Q89GXFUX+CxlrUEPJd3sA==","Ii-Vi","Ii-Vi","75090-3490","Sherman","Sherman","United States of America","US","www.ii-vi.com",80900000,40
"9Q8TR3kcWkODLK0tNfEsnw==","WONIK QnC CORPORATION","(주)원익큐엔씨","39416","Gumi-si","Gumi-si","Republic of Korea","KR","www.wonikqnc.com",617990040,NA
"9Qkfuy1sXhWYYIUyNchBCQ==","Ningbo teyi electronics co., ltd.","宁波特一电子有限公司","315800","Ningbo","宁波市","China","CN","www.nb-first.com",3853738,NA
"9Seg3aNdWWWDz5TVM8BM8A==","Hermes Microvision, Inc.","漢民微測科技股份有限公司","300","Hsinchu City","新竹市","Taiwan, China","TW","www.hermes-microvision.com",233236822,NA
"9T+Yd4S3Unu3OwDQ5zOzpA==","Piper Plastics INC","Piper Plastics INC","60048-9725","Libertyville","Libertyville","United States of America","US","www.piperplastics.com",7030000,135
"9TXcPcBgW26AOps6WcYm3A==","Shandong jianuo electronics co., ltd.","山东嘉诺电子有限公司","000000","Zaozhuang","枣庄市滕州市","China","CN","www.jianuocore.com",67538999,NA
"9Tj/OaWMVJKem22l0lzNuA==","Nam tai electronics (shenzhen) co., ltd.","南大电子(深圳)有限公司","000000","","","China","CN","www.cne.com.hk",27472126,610
"9UdWqiB7WdmNgTU73jpUoQ==","Renesas Electronics Europe GmbH","Renesas Electronics Europe GmbH","40472","Duesseldorf","Düsseldorf","Germany","DE","www.renesas.eu",1244320811,640
"9UtTvovDWWud50u0ueS/zQ==","Xenics","Xenics","3001","Heverlee","Heverlee","Belgium","BE","www.xenics.com",20693255,53
"9YgTIr0gV5ma9lZAAnltSQ==","Fore-tech optical (zhongshan) co., ltd.","宏钜光电科技(中山)有限公司","528400","Zhongshan","中山市","China","CN","www.foreshot.com.tw",60089828,NA
"9ZbwmKnWW/qX7ovbwEfGYw==","Primarius technologies co., ltd.","上海概伦电子股份有限公司","250101","Shanghai","上海市","China","CN","www.khai-long.com",41876038,346
"9bZXURNhVoSZq18FHuCGbA==","Friedrich Luetze GmbH","Friedrich Lütze GmbH","71384","Weinstadt","Weinstadt","Germany","DE","www.luetze.com",79526717,224
"9ctTYRJsU+6a4pUMw+6e4w==","THE Wesman Engineering Company Private Limited","THE Wesman Engineering Company Private Limited","700019","Kolkata","Kolkata","India","IN","www.wesman.com",8366535,NA
"9fuDwcD2U+ag+26b5NRfxA==","Mott Corporation","Mott Corporation","06032","Farmington","Farmington","United States of America","US","www.mottcorp.com",6.5e+07,157
"9g8mKqY1W3SL21dx+GdKaQ==","Shanghai siyuan capacitor co., ltd.","上海思源电力电容器有限公司","201108","Shanghai","上海市","China","CN","www.syec.com.cn",80775594,NA
"9hU7m3QBU8aPRdJ5FrRJ9w==","Gaztron, Corp.","Акционерное Общество Оптрон-Ставрополь","355029","Stavropol","Ставрополь","Russian Federation","RU","optron-stavropol.ru",1988897,173
"9hxfAuQhVl62ovNpb+v3xA==","L&T Technology Services Limited","L&T Technology Services Limited","570018","Mysore","Mysore","India","IN","www.lnttechservices.com",1001370787,NA
"9i1yQ129WtW1HO6owiz92w==","Faeth Singapore Pte. Ltd.","Faeth Singapore Pte. Ltd.","609927","Singapore","Singapore","Singapore","SG","www.faeth.com",33809739,NA
"9i9KTy4fVMy33LGtzPJSbg==","Intek Industries, Inc.","Intek Industries, Inc.","53022","Germantown","Germantown","United States of America","US","www.intekflow.com",17500000,35
"9ilECDxbUwamM4DnRN6Bcw==","TA Jiang Co., Ltd.","大將開發股份有限公司","106","Taipei City","台北市大安區","Taiwan, China","TW","www.tajiang.com.tw",67743572,NA
"9jvFGM7ZWb6dbM0UpGqF0w==","Hoya Glass Disk Vietnam Company Limited","Công TY Tnhh Hoya Glass Disk Việt NAM","10","Ha Noi","Hà Nội","Vietnam","VN","www.hoya.co.jp",276571662,6772
"9lhhAkYrUk6orQqAC2tqHw==","Tosoh Speciality Materials Corporation","東ソー・スペシャリティマテリアル株式会社","990-2338","Yamagata-Shi","Yamagata-Shi","Japan","JP","www.t-smc.co.jp",16360004,NA
"9mXctgbPVFeD2+gn++x3WQ==","Aps photoconductor (shanghai) co., ltd.","上海阿格感光材料有限公司","201807","Shanghai","上海市","China","CN","aps-shanghai.cnal.com",15699967,96
"9nv6goYyURem2R+KH8j4ng==","Shenzhen aibisen industrial co.,ltd","深圳市艾比森实业有限公司","518129","Shenzhen","深圳市","China","CN","www.szabsen.com",96855441,1
"9pzQOu6jWkOPGy8qFV6eYw==","BCD Semiconductor Manufacturing Limited","BCD Semiconductor Manufacturing Limited","","","","Cayman Islands","KY","www.bcdsemi.com",140356000,1287
"9sQNC5Z1XPqdX49NJDLVwg==","ENIKA.CZ s.r.o.","ENIKA.CZ s.r.o.","50901","Nova Paka","Nová Paka","Czech Republic","CZ","www.enika.cz",13527312,101
"9tCqn4tKUHiRtSOHMcTG0w==","Mainhouse (xiamen) electronic co., ltd.","正屋(厦门)电子有限公司","361026","Xiamen","厦门市","China","CN","www.mainhouses.com",22318431,200
"9tul5TegWxSzhQvcqb8gRw==","Phecda Technology Co., Ltd.","德晶科技股份有限公司","106","Taipei City","台北市大安區","Taiwan, China","TW","www.phecdatech.com",16547229,107
"9x6IAJESU9OdVahijKiedA==","B. M. Nagano (HK) Limited","寶文長野有限公司","","","","Hong Kong SAR, China","HK","homepage1.nifty.com/bmnj/index.html",25804788,23
"9xKjEpdHWGaV+HbbhmUQFA==","Zfmarine Electronics","Zfmarine Electronics","98275-5315","Mukilteo","Mukilteo","United States of America","US","www.zf-marine.com",380000,50
"9y4SJaxYVB6qoHO+C0spfg==","Shenzhen hailun da science and technology co., ltd.","深圳市海伦达科技有限公司","518100","Shenzhen","深圳市","China","CN","www.szhailunda.com",881335186,5
"9zPegAdhWpi2aknU7kzJDw==","Kctech Co.,Ltd","(주)케이씨텍","17599","Anseong-si","Anseong-si","Republic of Korea","KR","www.kctech.co.kr",319527022,594
"9zUkGyCOUY6YHxbqP8geBA==","Suzhou hyc technology co., ltd.","苏州华兴源创科技股份有限公司","215000","Jiangsu","江苏省","China","CN","www.hyc.cn",335107502,2402
"A/Cpldo1VH2hC6OPKLCNBg==","Abtroniks","Абтроникс","107076","Moscow","Москва","Russian Federation","RU","abtronics.ru",17234179,41
"A/nrzhj7UA+W+Ws6LZTqAQ==","PCB S.P.A., IN Liquidazione","PCB S.P.A., IN Liquidazione","64015","Nereto","Nereto","Italy","IT","www.pcbelman.it",10577959,39
"A2/D08VXWYucdlZBbIJu+g==","Kyushu Nissei Denki Co., Ltd.","九州日誠電氣株式会社","861-3546","Kamimashiki-Gun","Kamimashiki-Gun","Japan","JP","www.ndk-grp.co.jp",14438503,NA
"A2HjTkLtWy6D9e4cpwi4Ng==","DAS Environmental Expert GmbH","DAS Environmental Expert GmbH","01219","Dresden","Dresden","Germany","DE","www.das-ee.com/de",147639761,277
"A2PjN705VF6C+kOXfzC8Kw==","Janus Korea Co.,Ltd","(주)자누스코리아","22828","Incheon","Incheon","Republic of Korea","KR","www.januskorea.co.kr",10363130,68
"A6OmJlCkXhiQitmhOEKEGA==","Ideal Power Inc.","Ideal Power Inc.","78744","Austin","Austin","United States of America","US","www.idealpower.com",4259910,NA
"A6y0z4diVqSB8g7tril96A==","Boboo Hi-Tech Co.,Ltd","(주)보부하이테크","16882","Yongin-si","Yongin-si","Republic of Korea","KR","boboohitech.co.kr",50845996,160
"A6yN6J1PXwupyBFbQL/D+w==","Collabratech Solutions LLC","Collabratech Solutions LLC","85034-7229","Phoenix","Phoenix","United States of America","US","www.collabratech.com",30600000,80
"A7+rlTucXlSDj7cYuyVGjA==","Shenzhen delikang electronics science & technology limited company","林州市荣兴汽拖配件厂","000000","Shenzhen","林州市","China","CN","www.dlk.cn",13315875,NA
"A7/Bw586XKSZlzy9iYhS7g==","Centuryarks Co.,Ltd.","株式会社センチュリーアークス","106-0031","Minato-Ku","Minato-Ku","Japan","JP","www.centuryarks.com/en/company/index.html",25971809,43
"A7HkNtBzV8+0MXK0Fr8qqQ==","OD-Tech Co.,Ltd","(주)오디텍","55322","Wanju-Gun","Wanju-Gun","Republic of Korea","KR","www.od-tech.com",82308224,290
"AAFHuhBvXUCDaIQSmX24nQ==","Neomagic Corp","Neomagic Corp","95131","San Jose","San Jose","United States of America","US","www.neomagic.com",259698000,278
"AAcAt5FaWUe6rdKkyWH2iw==","Silicon Optix INC","Silicon Optix INC","95110-1006","San Jose","San Jose","United States of America","US","www.siliconoptix.com",1580000,206
"AB0D9nHdUlqZhEIfNuB+Dg==","Resurs","Ресурс","301830","Bogoroditsk","Богородицк","Russian Federation","RU","www.aoresurs.ru",5183647,105
"ABBEDSX7UUyrecanjfErwg==","Xiamen hongfa electric power controls co., ltd.","厦门宏发电力电器有限公司","361027","Xiamen","厦门市","China","CN","cnbak.hf-relay.com",275796559,3000
"ABPz8HdIU1Wd3G7nw4uZ7w==","Hana Semiconductor (Ayutthaya) CO LTD","บริษัท ฮานา เซมิคอนดักเตอร์ (อยุธยา) จำกัด","13160","Bang Pa-In, Phranakhonsiayutthaya","บางปะอิน, พระนครศรีอยุธยา","Thailand","TH","www.hanagroup.com",252515835,NA
"AD7GIss/Ul+C0QhRLOAujg==","Inspec Inc.","インスペック株式会社","014-0341","Semboku-Shi","Semboku-Shi","Japan","JP","www.inspec21.com",25491531,78
"ADzUx7vhVcCN6vyEtNvBlg==","Meizhouliyudadianlu board co.,ltd","梅州利裕达电路板有限公司","000000","Meizhou","梅州市","China","CN","www.lydpcb.com",10698292,NA
"AHT8ptEDXoyHnMLqvgn0Gw==","Crest Ultrasonics Corp","Crest Ultrasonics Corp","08628-0266","Trenton","Trenton","United States of America","US","www.crest-ultrasonics.com",41700000,247
"AICwLFn2XkmC762wnNEiYw==","Hangzhou prosper mechanical & electrical technology co.,ltd.","杭州全盛机电科技有限公司","000000","Hangzhou","杭州市","China","CN","www.hzqs.com",17894939,NA
"AIRYHwinXWqwqEduOWIuNQ==","Planar Systems INC","Planar Systems INC","97006","Beaverton","Beaverton","United States of America","US","www.planar.com",259310000,569
"AIS+FCLiWl+5QSmO3j6P9w==","E.M.C Semiconductor Corporation","イー・エム・シー半導体株式会社","242-0029","Yamato-Shi","Yamato-Shi","Japan","JP","www.emc-scr.jp",15094685,NA
"AIakNidjUcOx3WlADSt5Bw==","Nissin Pulse Electronics Co.,Ltd.","日新パルス電子株式会社","278-0022","Noda-Shi","Noda-Shi","Japan","JP","nissin.jp",17501216,NA
"AJL4ToSYXZK7GIBjbLZRIA==","Universal electronics (yangzhou) co., ltd.","环讯电子(扬州)有限公司","225819","Yangzhou","扬州市","China","CN","www.uei.com",33215503,228
"AJeTCqzIVSW9zRrAZ+02VQ==","Accrelist Ltd.","Accrelist Ltd.","408564","Singapore","Singapore","Singapore","SG","www.wes.sg",284649586,NA
"AL9BlnbOVpaSqDzVN7O8ig==","Shenyang ludao information technologies co., ltd.","沈阳鹭岛资讯科技有限公司","000000","Shenyang","沈阳市","China","CN","syld.com.cn",133229217,NA
"AMeF4iPtW9eK0uUlyqcF0Q==","Rich Circle Development Co., Ltd.","瑞築建設股份有限公司","114","Taipei City","台北市內湖區","Taiwan, China","TW","www.averlogic.com",8546640,60
"AMio3f2vV+aLjuPC6S5hYg==","I-Bridge.com Co.,Ltd","(주)아이브리지닷컴","16677","Suwon-si","Suwon-si","Republic of Korea","KR","www.i-brdg.com",55023702,NA
"AN3FtS4aVOK7TLQ8RqSIgg==","Energosistemavtomatika","Энергосистемавтоматика","109387","Moscow","Москва","Russian Federation","RU","esa-energo.ru",10085965,184
"AOcqPE0SVI60T2jqVeDSjw==","Magstar Technologies, Inc.","Magstar Technologies, Inc.","55343","Hopkins","Hopkins","United States of America","US","www.magstar.com",28550000,NA
"APRMO+TuVIWcw6gW/my60g==","Sanada KOA Corporation","真田ｋｏａ株式会社","183-0025","Fuchu-Shi","Fuchu-Shi","Japan","JP","www.sanadakoa.co.jp",25513437,230
"ARgg58jmVHiylhXmgN1trA==","Luxtera, Inc.","Luxtera, Inc.","92011-1562","Carlsbad","Carlsbad","United States of America","US","www.luxtera.com",51300000,61
"AULf5vSaVJS8YOc9CFTiuQ==","UMS Holdings Limited","UMS Holdings Limited","499616","Singapore","Singapore","Singapore","SG","www.umsgroup.com.sg",276951503,NA
"AUdZBIPpVdWdF0mu+3b/Pg==","Bami Celik Servis Sanayi VE Ticaret Anonim Sirketi","Bami Çelik Servis Sanayi VE Ticaret Anonim Sirketi","16000","Orhangazi","Orhangazi","Turkey","TR","www.bamesa.com",3393766,NA
"AVNXs3WLVi6VfBOwedPE/Q==","TRI FAB Associates, Inc.","TRI FAB Associates, Inc.","94538-6533","Fremont","Fremont","United States of America","US","www.trifab.com",23200000,100
"AWPx4aOVW4+KEACkzrpVlQ==","Shenzhen jinlixiang technology co.,ltd","深圳市金立翔科技有限公司","518053","Shenzhen","深圳市","China","CN","www.glux.com.cn",17964418,NA
"AY9mfGvDU92V7chsUMfgtQ==","Jinyoung G&T Vietnam Company Limited","Công TY Tnhh Jinyoung G&T Vietnam","","Ha Nam","Hà Nam","Vietnam","VN","infodoanhnghiep.com",27225768,530
"AYs0tFj4Wy+dL7xV/oFAvQ==","Nanjing yuhua electronics co., ltd.","南京育桦电子有限公司","000000","","","China","CN","www.yuva.com.cn",11759509,574
"AZaq++APX3qSQd7h4jvjJw==","Shenzhen rongmao electronic materials co., ltd.","深圳市荣茂电子材料有限公司","518000","Shenzhen","深圳市","China","CN","www.szrmdz.com",15853933,NA
"AayZSCyBVRu05g+7Kuq2TA==","REXXAM CZECH s.r.o.","REXXAM CZECH s.r.o.","33401","Prestice","Přeštice","Czech Republic","CZ","www.rexxam.co.jp",43726802,NA
"AchM1fBXWrSZYQP0ZQwiDA==","KEC Corporation","(주)케이이씨","06775","Seoul","Seoul","Republic of Korea","KR","www.keccorp.com",328807696,NA
"Acm6nZFVVxS+IutmvHboAg==","United Microelectronics Corp.","聯華電子股份有限公司","300","Hsinchu City","新竹市","Taiwan, China","TW","www.umc.com",9146421355,NA
"AcuLcjPCXE6U+kRnHjiF5A==","C.s.i. (sz) co., limited","爱能科科技(深圳)有限公司","518110","Shenzhen","深圳市","China","CN","www.csihk.com.cn",5888217,NA
"AdKPXhCvUjCI+VBmf94yXw==","Microsemi Solutions (U.S.), Inc.","Microsemi Solutions (U.S.), Inc.","85224","Chandler","Chandler","United States of America","US","www.pmcs.com",694684000,1726
"Advr/xToWuyi45W2jOT0fw==","Kunshan gin lian electronic plastic&metal co.,ltd","昆山振良电子塑胶五金有限公司","000000","Suzhou","苏州市","China","CN","www.ginlian.com",4297799,NA
"AfkgeyEZUNaqNph81Vbz+A==","PDP Systems","PDP Systems","94538-7331","Fremont","Fremont","United States of America","US","www.patriotmemory.com",490000,7
"AgBinBMoVDaYUbeMV3mVCw==","Sunrise group co., ltd.","日升集团有限公司","315700","Ningbo","宁波市","China","CN","www.zjrs.cn",84922664,537
"Agzi4/b6Ufu0ISQkesuiag==","Plasma-Therm Foundation, Inc.","Plasma-Therm Foundation, Inc.","33716-4219","Saint Petersburg","Saint Petersburg","United States of America","US","www.plasmatherm.com",83400000,230
"AidUnpR0Uz+JcZzBzJOgSA==","Wuhan haoyu microelectronics co., ltd.","武汉昊昱微电子股份有限公司","430074","Wuhan","武汉市","China","CN","www.haoyu-ic.com",4444762,460
"Aop0lwhiWP2hLCPyZoSO9w==","Benco Viet NAM Electronics Joint Stock Company","Công TY CỔ Phần Điện TỬ Benco Việt NAM","","Ha Noi","Hà Nội","Vietnam","VN","benco.vn",572156,20
"ApdGNqjsUoOOHTlBACj2/g==","Diversified Fluid Solutions, LLC","Diversified Fluid Solutions, LLC","83713-0801","Boise","Boise","United States of America","US","www.dfsolution.com",13400000,25
"AscSzI/7Vf6ncrwvYjKvLg==","Kay-ee membrane keyboard switch co., ltd.","广州市嘉艺电子薄膜开关有限公司","510380","Guangzhou","广州市","China","CN","www.kay-ee.com",7766944,NA
"AtzheOq4UiqGhVHVKZsZrQ==","Hosiden Wakayama Corporation","ホシデン和歌山株式会社","643-0025","Arida-Gun","Arida-Gun","Japan","JP","www.hosiden.com",66874437,NA
"Auaw77qWVmO2cs9+morlvw==","Donaldson (wuxi) filter co., ltd.","唐纳森(无锡)过滤器有限公司","214028","Wuxi","无锡市","China","CN","www.donaldson.cn",154953591,1200
"AyaDsISjUJW6gpZ/8qTsWQ==","Suzhou silicon energy semiconductor technology co., ltd.","苏州硅能半导体科技股份有限公司","000000","Nanjing","南京市","China","CN","www.silikron.com",16786173,NA
"Ayait2k+WsS+zLalx0QS+g==","National center for advanced packaging co., ltd.","华进半导体封装先导技术研发中心有限公司","214100","Wuxi","无锡市","China","CN","www.ncap-cn.com",10149277,150
"AylZ7/EAVTqozBe1cbXDCA==","Shimoda Industry Co.,Ltd.","シモダ産業株式会社","945-0011","Kashiwazaki-Shi","Kashiwazaki-Shi","Japan","JP","www.shimoda-paint.co.jp",27942926,NA
"AylrOaeEWpyj5lW0tyhAhg==","Applied Optoelectronics, Inc.","Applied Optoelectronics, Inc.","77478","Sugar Land","Sugar Land","United States of America","US","www.ao-inc.com",382329000,3054
"AyyWjSE1Uh6cBc6BV3kZLA==","VI Technology, Inc.","VI Technology, Inc.","78727-6423","Austin","Austin","United States of America","US","www.vi-tech.com",12900000,70
"Ayz2O43kWnGTR/qsxBeq8g==","KEL Corporation","ケル株式会社","206-0025","Tama-Shi","Tama-Shi","Japan","JP","www.kel.jp",115304090,268
"AzB9h7JsUgulOrjumcQriQ==","Ningbo jiangbei hwz electronic co.,ltd.","宁波江北华瑞电子有限公司","000000","Ningbo","宁波市","China","CN","www.ehwz.com",17847525,NA
"B+X64qIDUTKD1yBXNj6Mfw==","Korchip Corporation LTD","코칩(주)","13966","Anyang-si","Anyang-si","Republic of Korea","KR","www.korchip.com",39873197,77
